Date,Open,High,Low,Close,Volume
07-11-2017,933.349976,935,903.049988,906.700012,9347943
08-11-2017,902.5,906,884.099976,887.799988,8115980
09-11-2017,894.75,909.900024,892.049988,900.5,6860798
10-11-2017,900.950012,900.950012,879.200012,883.849976,6365174
13-11-2017,885,891.900024,873.5,875.25,4155011
14-11-2017,875,895,873,886.700012,5706105
15-11-2017,884.5,890.599976,877.950012,883.700012,6981872
16-11-2017,885.5,906,885.5,903.849976,6931038
17-11-2017,918.950012,924.900024,908.5,911.900024,5586242
20-11-2017,906.200012,924.349976,905,920.849976,4220192
21-11-2017,926.799988,939.650024,925.5,932.549988,5980763
22-11-2017,937.450012,938.650024,923.450012,930.75,5055490
23-11-2017,931,949.900024,926.650024,947,7329126
24-11-2017,950,959.5,947.400024,951.099976,6394443
27-11-2017,947.25,957.5,944,951.349976,4680074
28-11-2017,949.849976,951.349976,938.099976,943.349976,4641893
29-11-2017,941.849976,950,941,946,3674864
30-11-2017,941.450012,941.450012,919.5,921.549988,9434893
01-12-2017,924.450012,931.25,907.700012,910.099976,5081389
04-12-2017,913.5,913.799988,897.349976,901.599976,4618847
05-12-2017,901.049988,920.75,895.450012,913.700012,8369174
06-12-2017,910,930.299988,908.799988,926.650024,11007689
07-12-2017,930.049988,936,923,931.549988,5529565
08-12-2017,933.849976,936.950012,919.049988,921,5588486
11-12-2017,922.450012,926,913.549988,916.150024,4933853
12-12-2017,915.950012,929,908,915.599976,7215014
13-12-2017,916.900024,924.950012,910.700012,914.650024,4182097
14-12-2017,919,924.900024,908.75,921.5,5021130
15-12-2017,931,932.950012,917.700012,919.75,11158706
18-12-2017,911.950012,932.650024,862.650024,921,8494801
19-12-2017,923.599976,927,920,925.950012,4064982
20-12-2017,925.900024,927.400024,917,918.150024,4774414
21-12-2017,918.450012,923.950012,910,912.950012,4147162
22-12-2017,914.650024,922.400024,909.299988,920.400024,4872675
26-12-2017,924.849976,938.900024,918.150024,929.799988,5301456
27-12-2017,933,937.5,919,923.75,4352384
28-12-2017,925.25,934.400024,919.099976,924.200012,7091515
29-12-2017,926.5,932.299988,918.5,921.049988,5069838
01-01-2018,922.700012,922.700012,907.5,909.75,4321686
02-01-2018,913,919.549988,906.400024,911.150024,4342815
03-01-2018,925,926,913.049988,914.799988,6175312
04-01-2018,918.150024,921.799988,915.700012,920.299988,4118581
05-01-2018,921.799988,926.900024,920.25,923.25,3401905
08-01-2018,926.099976,931,923.5,928.549988,4035417
09-01-2018,928.150024,943.900024,924,940.950012,6534997
10-01-2018,943,947.400024,935.5,942.349976,5361502
11-01-2018,941.799988,942.650024,935,937.75,3588377
12-01-2018,943,952.799988,938.25,949,6890028
15-01-2018,950,958.5,945.200012,949.150024,5084113
16-01-2018,947.700012,947.700012,920,922.950012,4948895
17-01-2018,926,929,907,924.5,6036432
18-01-2018,929,929.599976,915.099976,919.700012,4289053
19-01-2018,923,934.400024,922.099976,931.299988,4559564
22-01-2018,948,974.299988,940,971.5,20892838
23-01-2018,975,990.950012,975,983.25,10298500
24-01-2018,981.75,981.75,962.650024,966.349976,6532672
25-01-2018,967.900024,972,956.150024,965.900024,6249419
29-01-2018,966.200012,977.299988,959.299988,964.5,4524605
30-01-2018,965.799988,965.799988,949,950.400024,4198139
31-01-2018,950,964.5,941.549988,961.299988,5738209
01-02-2018,963.25,972.599976,936.599976,943.849976,7554587
02-02-2018,935,943.950012,901,904.349976,13242095
05-02-2018,894,912.5,881.799988,902.150024,8773525
06-02-2018,877,898,871,892.099976,11000567
07-02-2018,902.549988,905.400024,890,894.400024,7100838
08-02-2018,897.900024,910.650024,892.349976,904.549988,6320734
09-02-2018,889,902,886,897.849976,5294279
12-02-2018,903,918.200012,902.049988,915.5,5429792
14-02-2018,923,942.5,921,933.650024,10170959
15-02-2018,937.650024,945.75,928.150024,935.650024,6109454
16-02-2018,939.599976,942.599976,918.099976,921.299988,4401672
19-02-2018,921,932,913.549988,927,4087936
20-02-2018,929,929.549988,918.799988,921.099976,3866919
21-02-2018,930,932.5,922.150024,929.349976,5448230
22-02-2018,922,931,920,924.349976,5118850
23-02-2018,925.400024,938,922.75,934.25,4850839
26-02-2018,939,944.900024,936.599976,938.700012,3856478
27-02-2018,939,955.799988,938.349976,950.5,6410097
28-02-2018,945.950012,957.099976,943.200012,954.549988,25898694
01-03-2018,949.75,959.900024,945.950012,948.400024,4094652
05-03-2018,943,950.150024,921.599976,924.099976,5634893
06-03-2018,929,936.200012,905.099976,910.849976,7323680
07-03-2018,909.25,909.25,888.049988,889.75,7247708
08-03-2018,897.650024,914.5,893.299988,911.450012,6072983
09-03-2018,914.900024,919.349976,911.049988,913.099976,4863577
12-03-2018,920,933.099976,917.549988,930.299988,3801407
13-03-2018,931.900024,936,921.349976,931.849976,5096825
14-03-2018,928.799988,932.049988,919.200012,929.049988,6731530
15-03-2018,925,929.450012,910,911.799988,5811424
16-03-2018,909,909.700012,886.049988,900.049988,14087564
19-03-2018,901,906.900024,892,895.5,5774392
20-03-2018,893.299988,904,887.049988,889.799988,6945721
21-03-2018,894.849976,902.349976,893.299988,896.900024,6727261
22-03-2018,896,911.950012,895.75,908.150024,10116965
23-03-2018,890.599976,900,889.099976,893.900024,10729694
26-03-2018,893.950012,904.299988,892.5,901.099976,6047262
27-03-2018,907.200012,910.75,897,899.799988,6939577
28-03-2018,895.799988,895.849976,880,882.700012,8759586
02-04-2018,893,900.950012,886.5,892.950012,5712065
03-04-2018,891,901.700012,885.25,899.549988,6364728
04-04-2018,904.700012,911.799988,892.049988,894.900024,6498407
05-04-2018,905.099976,910,903.5,908.200012,3898676
06-04-2018,908,918.5,905,911,4418462
09-04-2018,912.549988,919,912.549988,916,3572251
10-04-2018,918.400024,923.900024,914.150024,917.049988,3865402
11-04-2018,921.799988,932.75,916.049988,930.849976,6007539
12-04-2018,929.849976,936.650024,924.200012,928.700012,4947725
13-04-2018,932.700012,941.700012,928.700012,938.849976,5767984
16-04-2018,934.450012,940,928.5,937.049988,4084450
17-04-2018,940,947.200012,936,944.25,4388713
18-04-2018,945.25,948.200012,935.049988,938,3365196
19-04-2018,939.099976,945,935,942.299988,4481413
20-04-2018,938,941.849976,921.200012,927.900024,3349519
23-04-2018,930,944.349976,928.5,936,3508515
24-04-2018,935.799988,975.700012,935,970.049988,9107264
25-04-2018,973.650024,981.799988,963.549988,970.5,6436620
26-04-2018,973,988,962.25,975.349976,15588001
27-04-2018,989.799988,1011,985.5,996.299988,11666267
30-04-2018,982,992.599976,960,963.299988,8871802
02-05-2018,967,979.200012,965.049988,972.700012,6117761
03-05-2018,977.900024,977.900024,959.25,961.599976,3947546
04-05-2018,962.849976,964.700012,950,953.950012,3795692
07-05-2018,958.849976,973.25,956.349976,971,3512532
08-05-2018,977.5,982,965.200012,967.099976,4934036
09-05-2018,965.900024,984.299988,962.25,976.700012,4494423
10-05-2018,980,984.599976,974.25,981.150024,4014645
11-05-2018,981.25,991.299988,977.75,989.25,4011516
14-05-2018,991.950012,991.950012,976.700012,986.599976,2579561
15-05-2018,983.049988,1000,976.650024,978.950012,4800923
16-05-2018,974,974,952.450012,956.150024,8613363
17-05-2018,959.349976,960,941.5,945.349976,4733477
18-05-2018,945.599976,953.5,932,933.849976,5230037
21-05-2018,930.75,935.700012,922.099976,931.349976,6624893
22-05-2018,933.150024,934,925,926.75,5170585
23-05-2018,926,926,909.150024,912.25,4567562
24-05-2018,914,921,910.150024,915.849976,5317983
25-05-2018,916,923.400024,914.450012,920.799988,8129520
28-05-2018,924.900024,927,918.099976,920.400024,5197835
29-05-2018,921.5,928,914.400024,917.450012,8173396
30-05-2018,914.849976,923.200012,906.599976,916.099976,5991222
31-05-2018,921,922.299988,914.549988,921.349976,16951801
01-06-2018,920,935.75,918.450012,930.549988,8765835
04-06-2018,933.400024,944,930.549988,940.849976,5600357
05-06-2018,942.799988,955,941,947.650024,7971524
06-06-2018,947,956,942.650024,954.400024,4189483
07-06-2018,954.900024,976,954.450012,971.349976,6857300
08-06-2018,966.349976,986.549988,960.599976,984.349976,6532599
11-06-2018,987.099976,999.950012,979.049988,982.650024,6866053
12-06-2018,983.400024,1000,980.299988,997.150024,7445221
13-06-2018,1000,1005.900024,989.5,1002.5,5926020
14-06-2018,997.450012,1011.799988,987.400024,1007.950012,5484867
15-06-2018,1006,1023.5,999.25,1014.200012,11294702
18-06-2018,1008.799988,1020.450012,1007,1015.549988,5652374
19-06-2018,1013.900024,1014.799988,993.650024,996.049988,6346101
20-06-2018,996,1022.900024,994.849976,1019.25,7193824
21-06-2018,1023.450012,1036,1021.299988,1031.949951,10509756
22-06-2018,1028.400024,1029.199951,1008.450012,1012.5,16169978
25-06-2018,1011.400024,1016.5,1002.299988,1004.450012,5197694
26-06-2018,1006,1006,975.25,978.950012,8068585
27-06-2018,978.5,985.400024,962.700012,965.849976,8958555
28-06-2018,962,968.5,940.299988,944.950012,8581234
29-06-2018,949.099976,975.5,949,972.450012,7966401
02-07-2018,972.349976,972.349976,957,960.599976,6660916
03-07-2018,965,978.450012,960.349976,971.299988,5067261
04-07-2018,971.799988,992,971,990.099976,5000724
05-07-2018,997,1008.400024,958.599976,964.5,18719353
06-07-2018,964.75,983,964.5,977.549988,9161266
09-07-2018,987.099976,1000,983.5,997.099976,5170189
10-07-2018,1002.75,1028.5,1000,1025.699951,10444513
11-07-2018,1025,1040.900024,1017.849976,1038.800049,8665072
12-07-2018,1044.349976,1099,1042.599976,1082.349976,24109297
13-07-2018,1080.5,1109,1080,1099.800049,17967282
16-07-2018,1099.800049,1108.900024,1073.050049,1076.199951,6595781
17-07-2018,1078.300049,1095.949951,1069.599976,1092.349976,6469256
18-07-2018,1098.400024,1104.599976,1077.300049,1092.550049,4682099
19-07-2018,1093.300049,1115,1086.349976,1104.849976,5433617
20-07-2018,1113.400024,1138.5,1111.900024,1128.650024,8018150
23-07-2018,1129.800049,1129.800049,1113.099976,1120.300049,5842496
24-07-2018,1122,1126.75,1107.400024,1110.949951,4469144
25-07-2018,1110,1123,1104.199951,1115.150024,5949680
26-07-2018,1110.099976,1121.5,1107.800049,1110.650024,6424867
27-07-2018,1119.5,1137.400024,1112.150024,1129.849976,6679468
30-07-2018,1130,1157.300049,1128,1151.400024,13872467
31-07-2018,1151,1190.400024,1147.150024,1186,13875377
01-08-2018,1190.400024,1202.900024,1185.400024,1192.349976,9704295
02-08-2018,1191.5,1191.5,1165.949951,1168.349976,6248975
03-08-2018,1175,1183.5,1169.550049,1176.949951,6645397
06-08-2018,1176.699951,1196,1175.349976,1192.599976,4016418
07-08-2018,1194.900024,1201.400024,1177,1184.199951,4059450
08-08-2018,1185,1222.5,1185,1217.699951,7912437
09-08-2018,1221.5,1231.699951,1212,1217.949951,6846928
10-08-2018,1211,1215,1202.300049,1204.199951,3581210
13-08-2018,1197.550049,1199.949951,1182.699951,1187.699951,4668159
14-08-2018,1190,1217.199951,1184.300049,1210.599976,5299536
16-08-2018,1203.25,1216,1195.5,1200.800049,5982490
17-08-2018,1209,1215.400024,1200.050049,1203.75,3830992
20-08-2018,1207.900024,1236.800049,1207.650024,1234.900024,7607036
21-08-2018,1237.25,1251.5,1227,1247.199951,7279641
23-08-2018,1246.300049,1274,1238.400024,1269.449951,7968123
24-08-2018,1265.25,1279.949951,1260.050049,1277.5,6652005
27-08-2018,1279.400024,1295.849976,1278.75,1291.5,5572177
28-08-2018,1296,1323,1295,1319,8694751
29-08-2018,1316.300049,1329,1290.199951,1294.199951,11077203
30-08-2018,1293.599976,1297.150024,1270.449951,1274.449951,9850042
31-08-2018,1270,1270,1236.599976,1241.650024,15305857
03-09-2018,1245,1257.900024,1226.050049,1229.150024,12200022
04-09-2018,1235.150024,1254.800049,1229,1241.949951,8838770
05-09-2018,1242.5,1252.650024,1208.5,1227,10324923
06-09-2018,1230.150024,1265.699951,1225.349976,1261.400024,11195043
07-09-2018,1264.900024,1281.349976,1254.5,1278.599976,10692787
10-09-2018,1275,1277,1250.099976,1255.849976,7059008
11-09-2018,1259,1268.400024,1234.25,1237.699951,10874768
12-09-2018,1251.800049,1258.699951,1228.849976,1252.5,8065553
14-09-2018,1259.400024,1275.599976,1247.650024,1253.150024,7878583
17-09-2018,1250.75,1250.75,1221.599976,1225.900024,6754086
18-09-2018,1226,1239.400024,1214.349976,1217.150024,7616412
19-09-2018,1224,1224,1201,1210.75,11265786
21-09-2018,1219,1237.400024,1183.5,1217.5,19070172
24-09-2018,1214.449951,1239.900024,1204.5,1232.050049,10102589
25-09-2018,1235.5,1245,1195,1230.599976,9715020
26-09-2018,1239,1253.949951,1227.150024,1251.400024,6396828
27-09-2018,1255,1263,1237.5,1253.75,10808749
28-09-2018,1259.900024,1271.699951,1247.300049,1257.949951,11073023
01-10-2018,1257.699951,1257.699951,1204,1231.699951,7332693
03-10-2018,1229.5,1239.599976,1200.050049,1205.099976,7376575
04-10-2018,1189.5,1190.400024,1106,1122.25,23212443
05-10-2018,1099.5,1115.300049,1038.150024,1048.849976,21943190
08-10-2018,1050,1117,1025.550049,1109.400024,24679428
09-10-2018,1121.650024,1123.300049,1081.199951,1090.050049,10991196
10-10-2018,1093.900024,1115.849976,1084.300049,1102.099976,9502176
11-10-2018,1064,1114.75,1043,1087.800049,13224172
12-10-2018,1104.949951,1129,1101.900024,1126.550049,9058536
15-10-2018,1129.900024,1146.900024,1118.150024,1139.75,8871776
16-10-2018,1146,1167.400024,1140,1163.800049,7478601
17-10-2018,1179,1179.349976,1140,1151.300049,12785646
19-10-2018,1100,1111,1070.25,1101.300049,25421229
22-10-2018,1110,1114.800049,1057.349976,1062.650024,13165542
23-10-2018,1052.75,1064.699951,1043.650024,1054.699951,10573730
24-10-2018,1074.900024,1075.949951,1031.400024,1045.75,13655337
25-10-2018,1036,1040.650024,1016.400024,1030.800049,14096237
26-10-2018,1032.900024,1057,1022,1044.900024,9182613
29-10-2018,1046,1093.849976,1046,1087.800049,7671807
30-10-2018,1085.5,1085.5,1052.099976,1057,8806701
31-10-2018,1059,1065.849976,1047,1061.25,16457691
01-11-2018,1067.900024,1067.900024,1050,1056.25,9396027
02-11-2018,1067,1081,1063.150024,1074.900024,16796200
05-11-2018,1073.449951,1092.699951,1065,1090.300049,7582518
06-11-2018,1094,1112,1091.599976,1104.099976,8634266
07-11-2018,1115,1115,1106.699951,1110.699951,1283997
09-11-2018,1106.25,1113.800049,1085,1093.449951,10840462
12-11-2018,1097.699951,1098.800049,1074.550049,1080,5801720
13-11-2018,1074,1103,1070.050049,1099.449951,6811598
14-11-2018,1105.050049,1112.650024,1085.5,1097.949951,7787530
15-11-2018,1096.949951,1103,1086.5,1096.849976,6831740
16-11-2018,1097.949951,1129.949951,1097.099976,1127.400024,11031889
19-11-2018,1132.900024,1151.699951,1131,1150,7308981
20-11-2018,1145,1155.900024,1130,1137.400024,5719901
21-11-2018,1137.5,1145.5,1107.050049,1112.900024,7507812
22-11-2018,1114.5,1125.349976,1100.099976,1102.849976,5792568
26-11-2018,1109,1117.5,1097.400024,1109.75,6386556
27-11-2018,1107.900024,1130,1105.449951,1128.199951,6810228
28-11-2018,1132.449951,1157.75,1126.300049,1152.650024,8003964
29-11-2018,1161,1179.900024,1160,1168.5,12636169
30-11-2018,1172.300049,1186,1162.300049,1167.550049,10717448
03-12-2018,1174.900024,1174.900024,1148.5,1156.449951,5569578
04-12-2018,1158,1158,1142.199951,1152.300049,5192825
05-12-2018,1143.75,1158.800049,1139.300049,1155.150024,5819618
06-12-2018,1149,1149,1118.25,1123.650024,5866108
07-12-2018,1129.449951,1136.949951,1108.349976,1133.800049,7214078
10-12-2018,1110,1114.300049,1083.099976,1090.25,9381544
11-12-2018,1066,1102.099976,1055,1097.550049,13494665
12-12-2018,1099,1113.5,1087.75,1110.5,12605431
13-12-2018,1128,1128,1095.050049,1107.050049,9297518
14-12-2018,1103.099976,1114.900024,1091.800049,1112.199951,7221324
17-12-2018,1115.949951,1133,1111.5,1129.900024,5064357
18-12-2018,1123.300049,1139,1120.5,1136.400024,5870928
19-12-2018,1141.5,1147.300049,1133.199951,1136.800049,7368799
20-12-2018,1121,1132.5,1116.150024,1128.449951,5764731
21-12-2018,1125,1131.25,1096,1100.199951,8281941
24-12-2018,1100.900024,1103.199951,1086.550049,1089.150024,4144535
26-12-2018,1085.800049,1100,1065.650024,1098.349976,7210059
27-12-2018,1107.199951,1127,1104,1120.199951,12478000
28-12-2018,1125.5,1135.25,1121.199951,1125.550049,7666016
31-12-2018,1130.949951,1133.849976,1116.199951,1121.25,7222817
01-01-2019,1125.25,1127.300049,1110.099976,1121,4455850
02-01-2019,1114.5,1127,1101,1106.400024,7144970
03-01-2019,1107.5,1114.599976,1090.099976,1092.75,7446457
04-01-2019,1097.400024,1104.449951,1081.099976,1098.650024,8465141
07-01-2019,1107,1118.449951,1101,1104.75,5513559
08-01-2019,1105.099976,1109.949951,1096,1104.650024,5625153
09-01-2019,1112,1117,1098.699951,1110.75,5766805
10-01-2019,1107.75,1111,1103,1107.5,4080283
11-01-2019,1107.599976,1113.800049,1088.599976,1098.050049,6463903
14-01-2019,1095,1100.5,1086.400024,1096.800049,4111782
15-01-2019,1105,1132,1105,1129.650024,10062875
16-01-2019,1135,1145,1130.349976,1135.900024,6382777
17-01-2019,1144.449951,1147.900024,1130,1134.449951,7487963
18-01-2019,1148.800049,1189.900024,1135.25,1184.349976,25684142
21-01-2019,1194,1239.949951,1188.650024,1237.699951,22038534
22-01-2019,1232.849976,1246.949951,1219.599976,1235.150024,16552819
23-01-2019,1233.300049,1244.199951,1222,1226.300049,8829502
24-01-2019,1225,1253.199951,1220.099976,1247.449951,13155185
25-01-2019,1250.449951,1264.699951,1235.400024,1246,8550836
28-01-2019,1250.5,1255.949951,1222.400024,1229.550049,8569265
29-01-2019,1231,1231.650024,1201.349976,1210.650024,9328866
30-01-2019,1215,1225,1191.099976,1195.699951,7846940
31-01-2019,1202,1229.699951,1201,1227.150024,10185347
01-02-2019,1234,1255,1227.050049,1249.949951,9228965
04-02-2019,1247,1296.949951,1242.050049,1290.900024,11670570
05-02-2019,1292,1304.400024,1278.599976,1291.550049,9362406
06-02-2019,1296.25,1317.650024,1294.25,1310.25,9411585
07-02-2019,1310.25,1321.199951,1286.099976,1290.400024,9212227
08-02-2019,1284.800049,1300.5,1272.25,1277.699951,6505502
11-02-2019,1275.900024,1276,1251,1253.25,7523999
12-02-2019,1251.5,1272.349976,1251.5,1256.400024,6399485
14-02-2019,1241,1241,1218,1224.199951,6627360
15-02-2019,1229.75,1249.900024,1214,1244.449951,9597961
18-02-2019,1250,1252.5,1215,1220.099976,9649017
19-02-2019,1218,1239.699951,1211.199951,1216.099976,6244189
20-02-2019,1223.849976,1240,1219,1234.349976,6298179
21-02-2019,1236,1257.800049,1229.349976,1246.900024,10580178
22-02-2019,1244.599976,1245.300049,1226,1232.349976,8755865
25-02-2019,1236,1243,1220.650024,1232.300049,7852528
26-02-2019,1209.5,1234.800049,1206,1220.25,10131050
27-02-2019,1228.050049,1244.900024,1209,1223.5,11113182
28-02-2019,1233.75,1239.849976,1226.550049,1231.050049,11286916
01-03-2019,1237,1242.349976,1222.25,1226.050049,7922513
05-03-2019,1223.400024,1239.800049,1218.599976,1237.650024,7121509
06-03-2019,1239.800049,1273.099976,1235.099976,1264.800049,12038231
07-03-2019,1264,1279.800049,1258.150024,1270.25,8109259
08-03-2019,1266.050049,1274.449951,1262,1267.099976,6040052
11-03-2019,1270.050049,1312,1268,1304.099976,9718840
12-03-2019,1316.900024,1334,1314.25,1331.349976,11228736
13-03-2019,1337,1360,1328.099976,1347.300049,11236048
14-03-2019,1349.75,1362,1336.099976,1341.550049,10402048
15-03-2019,1345,1358.800049,1311.199951,1321.650024,15893093
18-03-2019,1331,1357.949951,1329,1350.050049,10105234
19-03-2019,1360,1380,1343.099976,1376.550049,9805318
20-03-2019,1377.800049,1388,1364,1375.449951,9892823
22-03-2019,1372.5,1380.900024,1336.699951,1341.75,11465112
25-03-2019,1330.599976,1336.849976,1316.699951,1324.449951,7951992
26-03-2019,1330.300049,1371.599976,1330,1367.25,9479288
27-03-2019,1377.949951,1377.949951,1344.25,1349.25,10094174
28-03-2019,1350.25,1369.800049,1342.800049,1360,10482938
01-04-2019,1370,1406.800049,1362.550049,1391.849976,10098281
02-04-2019,1398,1403.099976,1380.099976,1389.699951,8012636
03-04-2019,1392.75,1403,1372,1375.199951,7849461
04-04-2019,1379,1383.699951,1347.25,1353.050049,8375674
05-04-2019,1360.949951,1363.900024,1343,1353.900024,6728239
08-04-2019,1356,1357.5,1323.699951,1329.25,8723577
09-04-2019,1328.900024,1340.699951,1321,1334.449951,9497621
10-04-2019,1337.949951,1348,1326.5,1331.400024,7612711
11-04-2019,1332.949951,1353,1329,1346.800049,5741333
12-04-2019,1350,1356.900024,1336.650024,1343.099976,5919742
15-04-2019,1345,1348.949951,1335,1340.150024,4245127
16-04-2019,1345,1360,1340,1343.75,7936553
18-04-2019,1375,1389.75,1365,1385.949951,17960482
22-04-2019,1360,1367,1341.300049,1345.349976,10792748
23-04-2019,1348,1373,1346,1363.849976,9055300
24-04-2019,1370.300049,1394.800049,1366.25,1389.5,7360887
25-04-2019,1389.099976,1412.400024,1362.599976,1372.400024,13929820
26-04-2019,1375,1395.949951,1370.699951,1392.800049,6889444
30-04-2019,1396.400024,1396.400024,1366.800049,1392.800049,10217019
02-05-2019,1392,1413.900024,1382.099976,1405.050049,8682505
03-05-2019,1407.949951,1417.5,1402.650024,1408.849976,6510169
06-05-2019,1398,1402.800049,1378.099976,1384.900024,7237910
07-05-2019,1394.800049,1395,1340.199951,1343.5,8877095
08-05-2019,1340,1340,1292.199951,1299.449951,14610543
09-05-2019,1288.800049,1288.800049,1251.75,1256.449951,19507368
10-05-2019,1265,1277.699951,1245,1251.150024,11226831
13-05-2019,1247.900024,1260.800049,1227.5,1232.050049,8047801
14-05-2019,1236.5,1269.349976,1231.5,1260.449951,13001004
15-05-2019,1273,1278,1250.599976,1256.900024,11163801
16-05-2019,1259.949951,1271.900024,1258.099976,1265.349976,6606652
17-05-2019,1267,1276.949951,1252,1267.400024,7898440
20-05-2019,1313.599976,1337.699951,1303.5,1325.900024,12333937
21-05-2019,1332.199951,1367,1330.050049,1339.800049,13872055
22-05-2019,1345.650024,1359.699951,1335.099976,1340.400024,11287400
23-05-2019,1372,1392,1325,1333.900024,17722514
24-05-2019,1348,1353.800049,1316.5,1336.849976,10180759
27-05-2019,1337.099976,1337.5,1307,1310.650024,7349720
28-05-2019,1319.800049,1334.800049,1313.349976,1323.75,19472659
29-05-2019,1321,1333.300049,1304.150024,1313.050049,7112830
30-05-2019,1316.25,1342,1316.25,1329.75,10740841
31-05-2019,1337.900024,1341.900024,1320.199951,1330.150024,11760178
03-06-2019,1335,1367.25,1321.199951,1360.199951,8483610
04-06-2019,1357.449951,1374.25,1348.099976,1351.650024,7059911
06-06-2019,1361.900024,1361.900024,1321.099976,1327.349976,7664319
07-06-2019,1325.949951,1327.25,1305.599976,1314.900024,6730595
10-06-2019,1320.900024,1327,1310.099976,1319.150024,5380148
11-06-2019,1321.849976,1334.5,1318,1329.150024,5253790
12-06-2019,1334.699951,1338.400024,1325,1332.150024,4707716
13-06-2019,1330,1334.699951,1308.650024,1327.25,7171189
14-06-2019,1321.900024,1325,1309.400024,1317.550049,6831331
17-06-2019,1320,1320,1278.5,1282.300049,6815554
18-06-2019,1278.900024,1287.949951,1269.099976,1281,7679193
19-06-2019,1286.900024,1302,1262.599976,1277.349976,6625604
20-06-2019,1280,1300,1278,1296.75,4914012
21-06-2019,1295.949951,1296,1275.550049,1279.5,10623098
24-06-2019,1272.150024,1276.449951,1257.099976,1262.400024,5150998
25-06-2019,1258.900024,1298,1254.25,1295.849976,6842363
26-06-2019,1291,1304.599976,1286.349976,1294.150024,5299942
27-06-2019,1293.150024,1296.900024,1271,1274.150024,11385972
28-06-2019,1277.099976,1282.849976,1248.650024,1253.099976,8659721
01-07-2019,1258.050049,1272.650024,1246.449951,1268.849976,6162080
02-07-2019,1273.949951,1281,1263.300049,1278.5,4638751
03-07-2019,1282.900024,1286.5,1275.050049,1282.550049,4026032
04-07-2019,1281.400024,1291,1280,1284,4275148
05-07-2019,1285.099976,1290.5,1260,1263.349976,4995344
08-07-2019,1258,1268.099976,1248.199951,1252.050049,6404544
09-07-2019,1248.949951,1283.5,1245.5,1280.099976,8016757
10-07-2019,1280.050049,1289.349976,1268.699951,1278.849976,5494315
11-07-2019,1287,1289.800049,1279.300049,1281.550049,3935460
12-07-2019,1283,1300,1278.050049,1280.5,7174054
15-07-2019,1285,1289.5,1270.349976,1276.099976,4873164
16-07-2019,1279.949951,1294.900024,1277.050049,1293,4604019
17-07-2019,1294.300049,1297,1280,1281.849976,4334958
18-07-2019,1282,1286.400024,1258,1261.849976,5459896
19-07-2019,1268.199951,1272.949951,1242.699951,1249,7468515
22-07-2019,1251,1284.5,1227.300049,1280.5,13300153
23-07-2019,1285,1293.900024,1260.400024,1273.550049,9287951
24-07-2019,1273.5,1278.800049,1253.550049,1259.099976,6943982
25-07-2019,1264,1269.050049,1227,1231.5,9968545
26-07-2019,1231.5,1242.5,1210,1213.800049,9320481
29-07-2019,1216.900024,1222,1205.099976,1210.949951,8058035
30-07-2019,1213.949951,1220,1175.949951,1180.900024,9533344
31-07-2019,1175.75,1185,1162.400024,1166.25,9705619
01-08-2019,1163.400024,1188.199951,1150.349976,1180.25,10344862
02-08-2019,1175.699951,1198.25,1162.099976,1184.349976,10865385
05-08-2019,1167,1167,1128,1143.349976,13897461
06-08-2019,1134.75,1149.599976,1122,1128.300049,13288909
07-08-2019,1126.5,1138.550049,1103.099976,1109.400024,11588879
08-08-2019,1108.349976,1158,1095.300049,1152.349976,14262936
09-08-2019,1161.849976,1175.5,1152.300049,1162.099976,10043949
13-08-2019,1233.150024,1302.800049,1226,1274.75,47923444
14-08-2019,1304,1304.449951,1280.349976,1288.25,14487137
16-08-2019,1291.199951,1291.800049,1273,1278,10047496
19-08-2019,1281.050049,1296.800049,1280,1292.599976,7459859
20-08-2019,1289.800049,1292.599976,1272.599976,1275.949951,6843460
21-08-2019,1275.650024,1278.650024,1266.5,1270.949951,4881553
22-08-2019,1270.949951,1271,1238.900024,1246.75,6414937
23-08-2019,1239,1284,1226.5,1275.849976,9741262
26-08-2019,1294,1294,1259,1266.800049,8778739
27-08-2019,1285,1285,1261.199951,1274.849976,12984396
28-08-2019,1273.75,1281,1256.050049,1263.300049,5305639
29-08-2019,1256.449951,1260.25,1235.300049,1241.75,8635974
30-08-2019,1245.5,1254.400024,1221,1248.550049,11308120
03-09-2019,1242.25,1243,1200,1206.400024,8563009
04-09-2019,1200.550049,1205.25,1186.050049,1201.150024,15063355
05-09-2019,1206.800049,1213.199951,1193.300049,1198.599976,10512763
06-09-2019,1203,1229,1195.25,1222.5,10600234
09-09-2019,1220.650024,1233,1213.150024,1222.199951,5370758
11-09-2019,1222.5,1240,1222.5,1234.400024,5544468
12-09-2019,1235,1240.449951,1205.699951,1210.349976,5431139
13-09-2019,1212,1228.5,1206.900024,1225.599976,5919260
16-09-2019,1189,1219.099976,1186.099976,1210.75,9393731
17-09-2019,1211,1211,1193.5,1197.449951,7150435
18-09-2019,1204.949951,1216.300049,1197.199951,1205.699951,6827281
19-09-2019,1207.849976,1209.699951,1172.650024,1179.050049,6293454
20-09-2019,1187.949951,1269.900024,1174.300049,1254.349976,22019674
23-09-2019,1274.150024,1281,1235,1239.199951,9879751
24-09-2019,1243.599976,1298.800049,1242.75,1278.699951,15982067
25-09-2019,1284,1295,1268.849976,1279.550049,8316894
26-09-2019,1292,1298.800049,1283.5,1296.800049,8389212
27-09-2019,1292.5,1315,1284,1309.050049,8712980
